Begin,End,Activity,HRmean,HRmax,HRmin
2021-06-12T06:22:00.000+01:00, 2021-06-12T07:26:00.000+01:00, Deep sleep, 49, 55, 48, 
2021-06-12T07:26:00.000+01:00, 2021-06-12T07:57:00.000+01:00, Light sleep, 52, 70, 43, 
2021-06-12T07:57:00.000+01:00, 2021-06-12T08:19:00.000+01:00, Deep sleep, 49, 53, 48, 
2021-06-12T08:19:00.000+01:00, 2021-06-12T09:15:00.000+01:00, Light sleep, 58, 71, 47, 
2021-06-13T05:26:00.000+01:00, 2021-06-13T06:00:00.000+01:00, Light sleep, 60, 85, 55, 
2021-06-13T06:00:00.000+01:00, 2021-06-13T06:56:00.000+01:00, Deep sleep, 51, 59, 48, 
2021-06-13T06:56:00.000+01:00, 2021-06-13T07:40:00.000+01:00, Light sleep, 57, 93, 45, 
2021-06-13T07:40:00.000+01:00, 2021-06-13T08:20:00.000+01:00, Deep sleep, 48, 55, 45, 
2021-06-13T08:20:00.000+01:00, 2021-06-13T09:13:00.000+01:00, Light sleep, 60, 81, 48, 
2021-06-13T09:13:00.000+01:00, 2021-06-13T09:33:00.000+01:00, Deep sleep, 49, 56, 40, 
2021-06-13T09:33:00.000+01:00, 2021-06-13T10:13:00.000+01:00, Light sleep, 59, 95, 48, 
2021-06-13T10:13:00.000+01:00, 2021-06-13T10:22:00.000+01:00, Deep sleep, 49, 55, 47, 
2021-06-13T10:22:00.000+01:00, 2021-06-13T10:43:00.000+01:00, Light sleep, 55, 78, 48, 
2021-06-14T00:46:00.000+01:00, 2021-06-14T00:58:00.000+01:00, Light sleep, 54, 55, 53, 
2021-06-14T00:58:00.000+01:00, 2021-06-14T01:40:00.000+01:00, Deep sleep, 48, 50, 48, 
2021-06-14T01:40:00.000+01:00, 2021-06-14T02:39:00.000+01:00, Light sleep, 57, 107, 41, 
2021-06-14T02:39:00.000+01:00, 2021-06-14T02:59:00.000+01:00, Deep sleep, 48, 51, 48, 
2021-06-14T02:59:00.000+01:00, 2021-06-14T03:11:00.000+01:00, Light sleep, 55, 70, 47, 
2021-06-14T03:11:00.000+01:00, 2021-06-14T03:21:00.000+01:00, Deep sleep, 52, 55, 50, 
2021-06-14T03:21:00.000+01:00, 2021-06-14T04:16:00.000+01:00, Light sleep, 61, 76, 48, 
2021-06-14T04:16:00.000+01:00, 2021-06-14T05:09:00.000+01:00, Deep sleep, 48, 59, 41, 
2021-06-14T05:09:00.000+01:00, 2021-06-14T05:21:00.000+01:00, Light sleep, 48, 49, 48, 
2021-06-14T05:21:00.000+01:00, 2021-06-14T05:50:00.000+01:00, Deep sleep, 48, 51, 47, 
2021-06-14T05:50:00.000+01:00, 2021-06-14T06:27:00.000+01:00, Light sleep, 57, 95, 47, 
2021-06-14T06:27:00.000+01:00, 2021-06-14T06:44:00.000+01:00, Deep sleep, 49, 55, 48, 
2021-06-14T06:44:00.000+01:00, 2021-06-14T07:53:00.000+01:00, Light sleep, 60, 85, 47, 
2021-06-14T07:53:00.000+01:00, 2021-06-14T08:09:00.000+01:00, Deep sleep, 50, 55, 48, 
2021-06-14T08:09:00.000+01:00, 2021-06-14T08:36:00.000+01:00, Light sleep, 47, 48, 46, 
2021-06-14T08:36:00.000+01:00, 2021-06-14T09:00:00.000+01:00, Deep sleep, 46, 48, 41, 
2021-06-14T09:00:00.000+01:00, 2021-06-14T09:16:00.000+01:00, Light sleep, 50, 56, 44, 
2021-06-14T09:16:00.000+01:00, 2021-06-14T09:27:00.000+01:00, Deep sleep, 48, 48, 48, 
2021-06-14T09:27:00.000+01:00, 2021-06-14T09:32:00.000+01:00, Light sleep, 48, 48, 48, 
2021-06-15T03:52:00.000+01:00, 2021-06-15T04:01:00.000+01:00, Light sleep, 86, 86, 86, 
2021-06-15T04:01:00.000+01:00, 2021-06-15T04:12:00.000+01:00, Deep sleep, null
2021-06-15T04:12:00.000+01:00, 2021-06-15T04:36:00.000+01:00, Light sleep, 56, 85, 45, 
2021-06-15T04:36:00.000+01:00, 2021-06-15T04:46:00.000+01:00, Deep sleep, null
2021-06-15T04:46:00.000+01:00, 2021-06-15T04:54:00.000+01:00, Light sleep, 48, 48, 48, 
2021-06-15T04:54:00.000+01:00, 2021-06-15T05:11:00.000+01:00, Deep sleep, 47, 55, 40, 
2021-06-15T05:11:00.000+01:00, 2021-06-15T05:20:00.000+01:00, Light sleep, 49, 53, 46, 
2021-06-15T05:20:00.000+01:00, 2021-06-15T06:11:00.000+01:00, Deep sleep, 48, 53, 45, 
2021-06-15T06:11:00.000+01:00, 2021-06-15T06:21:00.000+01:00, Light sleep, 57, 75, 47, 
2021-06-15T06:21:00.000+01:00, 2021-06-15T06:35:00.000+01:00, Deep sleep, 51, 59, 48, 
2021-06-15T06:35:00.000+01:00, 2021-06-15T07:05:00.000+01:00, Light sleep, 59, 85, 47, 
2021-06-15T07:05:00.000+01:00, 2021-06-15T07:27:00.000+01:00, Deep sleep, 48, 50, 48, 
2021-06-15T07:27:00.000+01:00, 2021-06-15T07:42:00.000+01:00, Light sleep, 52, 56, 48, 
2021-06-15T07:42:00.000+01:00, 2021-06-15T08:02:00.000+01:00, Deep sleep, 52, 52, 52, 
2021-06-15T08:02:00.000+01:00, 2021-06-15T09:58:00.000+01:00, Light sleep, 56, 85, 47, 
2021-06-16T00:43:00.000+01:00, 2021-06-16T01:20:00.000+01:00, Light sleep, 55, 64, 48, 
2021-06-16T01:20:00.000+01:00, 2021-06-16T01:55:00.000+01:00, Deep sleep, 48, 50, 47, 
2021-06-16T01:55:00.000+01:00, 2021-06-16T02:38:00.000+01:00, Light sleep, 58, 75, 48, 
2021-06-16T02:38:00.000+01:00, 2021-06-16T03:00:00.000+01:00, Deep sleep, 49, 50, 48, 
2021-06-16T03:00:00.000+01:00, 2021-06-16T03:41:00.000+01:00, Light sleep, 50, 56, 47, 
2021-06-16T03:41:00.000+01:00, 2021-06-16T03:51:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-06-16T03:51:00.000+01:00, 2021-06-16T04:40:00.000+01:00, Light sleep, 55, 78, 48, 
2021-06-16T04:40:00.000+01:00, 2021-06-16T05:58:00.000+01:00, Deep sleep, 49, 52, 48, 
2021-06-16T05:58:00.000+01:00, 2021-06-16T06:41:00.000+01:00, Light sleep, 51, 75, 45, 
2021-06-16T06:41:00.000+01:00, 2021-06-16T07:16:00.000+01:00, Deep sleep, 48, 52, 46, 
2021-06-16T07:16:00.000+01:00, 2021-06-16T08:30:00.000+01:00, Light sleep, 53, 78, 42, 
2021-06-16T08:30:00.000+01:00, 2021-06-16T08:40:00.000+01:00, Deep sleep, 48, 48, 48, 
2021-06-16T08:40:00.000+01:00, 2021-06-16T08:47:00.000+01:00, Light sleep, 94, 94, 94, 
2021-06-17T00:08:00.000+01:00, 2021-06-17T00:47:00.000+01:00, Light sleep, 55, 64, 47, 
2021-06-17T00:47:00.000+01:00, 2021-06-17T01:01:00.000+01:00, Deep sleep, 47, 49, 46, 
2021-06-17T01:01:00.000+01:00, 2021-06-17T01:16:00.000+01:00, Light sleep, 47, 48, 47, 
2021-06-17T01:16:00.000+01:00, 2021-06-17T01:34:00.000+01:00, Deep sleep, 47, 49, 47, 
2021-06-17T01:34:00.000+01:00, 2021-06-17T02:07:00.000+01:00, Light sleep, 51, 75, 47, 
2021-06-17T02:07:00.000+01:00, 2021-06-17T03:26:00.000+01:00, Deep sleep, 47, 49, 47, 
2021-06-17T03:26:00.000+01:00, 2021-06-17T03:42:00.000+01:00, Light sleep, 52, 74, 48, 
2021-06-17T03:42:00.000+01:00, 2021-06-17T03:53:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-06-17T03:53:00.000+01:00, 2021-06-17T04:05:00.000+01:00, Light sleep, 57, 75, 48, 
2021-06-17T04:05:00.000+01:00, 2021-06-17T04:22:00.000+01:00, Deep sleep, 48, 48, 48, 
2021-06-17T04:22:00.000+01:00, 2021-06-17T05:15:00.000+01:00, Light sleep, 53, 70, 47, 
2021-06-17T05:15:00.000+01:00, 2021-06-17T05:52:00.000+01:00, Deep sleep, 48, 50, 47, 
2021-06-17T05:52:00.000+01:00, 2021-06-17T06:54:00.000+01:00, Light sleep, 57, 94, 41, 
2021-06-17T06:54:00.000+01:00, 2021-06-17T07:11:00.000+01:00, Deep sleep, 47, 49, 42, 
2021-06-17T07:11:00.000+01:00, 2021-06-17T08:12:00.000+01:00, Light sleep, 57, 78, 41, 
2021-06-17T08:12:00.000+01:00, 2021-06-17T08:32:00.000+01:00, Deep sleep, 49, 55, 48, 
2021-06-17T08:32:00.000+01:00, 2021-06-17T09:03:00.000+01:00, Light sleep, 51, 70, 47, 
2021-06-17T23:55:00.000+01:00, 2021-06-18T00:51:00.000+01:00, Light sleep, 60, 78, 48, 
2021-06-18T00:51:00.000+01:00, 2021-06-18T01:38:00.000+01:00, Deep sleep, 47, 48, 44, 
2021-06-18T01:38:00.000+01:00, 2021-06-18T01:55:00.000+01:00, Light sleep, 47, 49, 47, 
2021-06-18T01:55:00.000+01:00, 2021-06-18T02:23:00.000+01:00, Deep sleep, 47, 54, 43, 
2021-06-18T02:23:00.000+01:00, 2021-06-18T03:51:00.000+01:00, Light sleep, 58, 83, 40, 
2021-06-18T03:51:00.000+01:00, 2021-06-18T04:00:00.000+01:00, Deep sleep, 43, 48, 41, 
2021-06-18T04:00:00.000+01:00, 2021-06-18T04:46:00.000+01:00, Light sleep, 57, 86, 42, 
2021-06-18T04:46:00.000+01:00, 2021-06-18T04:59:00.000+01:00, Deep sleep, 45, 52, 41, 
2021-06-18T04:59:00.000+01:00, 2021-06-18T05:25:00.000+01:00, Light sleep, 48, 75, 40, 
2021-06-18T05:25:00.000+01:00, 2021-06-18T06:16:00.000+01:00, Deep sleep, 47, 75, 40, 
2021-06-18T06:16:00.000+01:00, 2021-06-18T07:05:00.000+01:00, Light sleep, 51, 72, 41, 
2021-06-18T07:05:00.000+01:00, 2021-06-18T07:21:00.000+01:00, Deep sleep, 47, 48, 44, 
2021-06-18T07:21:00.000+01:00, 2021-06-18T08:41:00.000+01:00, Light sleep, 53, 86, 40, 
2021-06-18T08:41:00.000+01:00, 2021-06-18T08:58:00.000+01:00, Deep sleep, 49, 55, 47, 
2021-06-18T08:58:00.000+01:00, 2021-06-18T09:00:00.000+01:00, Light sleep, 48, 48, 48, 
2021-06-19T01:45:00.000+01:00, 2021-06-19T02:27:00.000+01:00, Light sleep, 47, 49, 41, 
2021-06-19T02:27:00.000+01:00, 2021-06-19T03:07:00.000+01:00, Deep sleep, 47, 50, 45, 
2021-06-19T03:07:00.000+01:00, 2021-06-19T03:18:00.000+01:00, Light sleep, 58, 75, 48, 
2021-06-19T03:18:00.000+01:00, 2021-06-19T03:48:00.000+01:00, Deep sleep, null
2021-06-19T03:48:00.000+01:00, 2021-06-19T04:41:00.000+01:00, Light sleep, 53, 94, 40, 
2021-06-19T04:41:00.000+01:00, 2021-06-19T05:08:00.000+01:00, Deep sleep, 49, 75, 41, 
2021-06-19T05:08:00.000+01:00, 2021-06-19T06:16:00.000+01:00, Light sleep, 49, 84, 44, 
2021-06-19T06:16:00.000+01:00, 2021-06-19T06:46:00.000+01:00, Deep sleep, 45, 49, 41, 
2021-06-19T06:46:00.000+01:00, 2021-06-19T08:57:00.000+01:00, Light sleep, 53, 75, 40, 
2021-06-20T00:49:00.000+01:00, 2021-06-20T01:23:00.000+01:00, Light sleep, 61, 78, 48, 
2021-06-20T01:23:00.000+01:00, 2021-06-20T01:48:00.000+01:00, Deep sleep, 51, 59, 47, 
2021-06-20T01:48:00.000+01:00, 2021-06-20T02:47:00.000+01:00, Light sleep, 60, 85, 47, 
2021-06-20T02:47:00.000+01:00, 2021-06-20T03:26:00.000+01:00, Deep sleep, 50, 55, 48, 
2021-06-20T03:26:00.000+01:00, 2021-06-20T03:42:00.000+01:00, Light sleep, 48, 52, 48, 
2021-06-20T03:42:00.000+01:00, 2021-06-20T04:32:00.000+01:00, Deep sleep, 50, 59, 47, 
2021-06-20T04:32:00.000+01:00, 2021-06-20T04:52:00.000+01:00, Light sleep, 51, 73, 47, 
2021-06-20T04:52:00.000+01:00, 2021-06-20T05:02:00.000+01:00, Deep sleep, 49, 55, 47, 
2021-06-20T05:02:00.000+01:00, 2021-06-20T05:13:00.000+01:00, Light sleep, 55, 77, 47, 
2021-06-20T05:13:00.000+01:00, 2021-06-20T05:28:00.000+01:00, Deep sleep, 48, 49, 47, 
2021-06-20T05:28:00.000+01:00, 2021-06-20T07:02:00.000+01:00, Light sleep, 55, 94, 45, 
2021-06-20T07:02:00.000+01:00, 2021-06-20T07:24:00.000+01:00, Deep sleep, 49, 55, 47, 
2021-06-20T07:24:00.000+01:00, 2021-06-20T07:53:00.000+01:00, Light sleep, 54, 75, 48, 
2021-06-20T07:53:00.000+01:00, 2021-06-20T08:14:00.000+01:00, Deep sleep, 50, 55, 47, 
2021-06-20T08:14:00.000+01:00, 2021-06-20T09:09:00.000+01:00, Light sleep, 54, 74, 45, 
2021-06-21T03:25:00.000+01:00, 2021-06-21T04:03:00.000+01:00, Light sleep, 50, 71, 44, 
2021-06-21T04:03:00.000+01:00, 2021-06-21T05:27:00.000+01:00, Deep sleep, 47, 49, 44, 
2021-06-21T05:27:00.000+01:00, 2021-06-21T06:17:00.000+01:00, Light sleep, 57, 94, 43, 
2021-06-21T06:17:00.000+01:00, 2021-06-21T06:31:00.000+01:00, Deep sleep, 46, 49, 41, 
2021-06-21T06:31:00.000+01:00, 2021-06-21T07:40:00.000+01:00, Light sleep, 56, 76, 43, 
2021-06-22T00:16:00.000+01:00, 2021-06-22T01:03:00.000+01:00, Light sleep, 63, 78, 48, 
2021-06-22T01:03:00.000+01:00, 2021-06-22T01:05:00.000+01:00, Awake (during sleep cycle), 56, 56, 56, 
2021-06-22T01:05:00.000+01:00, 2021-06-22T01:40:00.000+01:00, Light sleep, 64, 94, 49, 
2021-06-22T01:40:00.000+01:00, 2021-06-22T02:20:00.000+01:00, Deep sleep, 49, 60, 47, 
2021-06-22T02:20:00.000+01:00, 2021-06-22T02:47:00.000+01:00, Light sleep, 56, 71, 49, 
2021-06-22T02:47:00.000+01:00, 2021-06-22T03:07:00.000+01:00, Deep sleep, null
2021-06-22T03:07:00.000+01:00, 2021-06-22T03:31:00.000+01:00, Light sleep, 48, 49, 48, 
2021-06-22T03:31:00.000+01:00, 2021-06-22T03:48:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-06-22T03:48:00.000+01:00, 2021-06-22T04:13:00.000+01:00, Light sleep, 57, 75, 48, 
2021-06-22T04:13:00.000+01:00, 2021-06-22T04:44:00.000+01:00, Deep sleep, 56, 57, 55, 
2021-06-22T04:44:00.000+01:00, 2021-06-22T04:54:00.000+01:00, Light sleep, 45, 45, 45, 
2021-06-22T04:54:00.000+01:00, 2021-06-22T05:25:00.000+01:00, Deep sleep, 47, 48, 45, 
2021-06-22T05:25:00.000+01:00, 2021-06-22T05:36:00.000+01:00, Light sleep, 48, 50, 48, 
2021-06-22T05:36:00.000+01:00, 2021-06-22T05:56:00.000+01:00, Deep sleep, 54, 73, 47, 
2021-06-22T05:56:00.000+01:00, 2021-06-22T06:13:00.000+01:00, Light sleep, 57, 92, 47, 
2021-06-22T06:13:00.000+01:00, 2021-06-22T06:24:00.000+01:00, Deep sleep, 47, 50, 43, 
2021-06-22T06:24:00.000+01:00, 2021-06-22T06:34:00.000+01:00, Light sleep, 54, 74, 47, 
2021-06-22T06:34:00.000+01:00, 2021-06-22T06:52:00.000+01:00, Deep sleep, 48, 48, 48, 
2021-06-22T06:52:00.000+01:00, 2021-06-22T07:02:00.000+01:00, Light sleep, 50, 76, 44, 
2021-06-22T07:02:00.000+01:00, 2021-06-22T07:13:00.000+01:00, Deep sleep, null
2021-06-22T07:13:00.000+01:00, 2021-06-22T07:41:00.000+01:00, Light sleep, 56, 76, 48, 
2021-06-22T07:41:00.000+01:00, 2021-06-22T07:44:00.000+01:00, Awake (during sleep cycle), 48, 48, 48, 
2021-06-22T07:44:00.000+01:00, 2021-06-22T08:45:00.000+01:00, Light sleep, 60, 93, 47, 
2021-06-23T02:28:00.000+01:00, 2021-06-23T02:37:00.000+01:00, Light sleep, 46, 48, 45, 
2021-06-23T02:37:00.000+01:00, 2021-06-23T02:56:00.000+01:00, Deep sleep, 48, 50, 48, 
2021-06-23T02:56:00.000+01:00, 2021-06-23T03:10:00.000+01:00, Light sleep, 55, 78, 47, 
2021-06-23T03:10:00.000+01:00, 2021-06-23T03:45:00.000+01:00, Deep sleep, 49, 55, 47, 
2021-06-23T03:45:00.000+01:00, 2021-06-23T04:28:00.000+01:00, Light sleep, 48, 58, 44, 
2021-06-23T04:28:00.000+01:00, 2021-06-23T04:58:00.000+01:00, Deep sleep, null
2021-06-23T04:58:00.000+01:00, 2021-06-23T05:09:00.000+01:00, Light sleep, 44, 44, 44, 
2021-06-23T05:09:00.000+01:00, 2021-06-23T05:29:00.000+01:00, Deep sleep, 48, 49, 47, 
2021-06-23T05:29:00.000+01:00, 2021-06-23T06:15:00.000+01:00, Light sleep, 54, 74, 48, 
2021-06-23T06:15:00.000+01:00, 2021-06-23T06:43:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-06-23T06:43:00.000+01:00, 2021-06-23T09:12:00.000+01:00, Light sleep, 52, 85, 45, 
2021-06-24T00:03:00.000+01:00, 2021-06-24T00:20:00.000+01:00, Light sleep, 63, 65, 59, 
2021-06-24T00:20:00.000+01:00, 2021-06-24T00:51:00.000+01:00, Deep sleep, 59, 63, 56, 
2021-06-24T00:51:00.000+01:00, 2021-06-24T01:28:00.000+01:00, Light sleep, 60, 64, 55, 
2021-06-24T01:28:00.000+01:00, 2021-06-24T01:39:00.000+01:00, Deep sleep, 55, 63, 48, 
2021-06-24T01:39:00.000+01:00, 2021-06-24T02:11:00.000+01:00, Light sleep, 64, 102, 54, 
2021-06-24T02:11:00.000+01:00, 2021-06-24T02:36:00.000+01:00, Deep sleep, 55, 60, 55, 
2021-06-24T02:36:00.000+01:00, 2021-06-24T02:42:00.000+01:00, Light sleep, 57, 58, 56, 
2021-06-24T02:42:00.000+01:00, 2021-06-24T03:11:00.000+01:00, Deep sleep, 55, 70, 52, 
2021-06-24T03:11:00.000+01:00, 2021-06-24T03:48:00.000+01:00, Light sleep, 68, 94, 48, 
2021-06-24T03:48:00.000+01:00, 2021-06-24T04:52:00.000+01:00, Deep sleep, 54, 57, 52, 
2021-06-24T04:52:00.000+01:00, 2021-06-24T06:47:00.000+01:00, Light sleep, 65, 93, 52, 
2021-06-24T23:42:00.000+01:00, 2021-06-25T00:25:00.000+01:00, Light sleep, 63, 93, 55, 
2021-06-25T00:25:00.000+01:00, 2021-06-25T00:57:00.000+01:00, Deep sleep, 53, 56, 52, 
2021-06-25T00:57:00.000+01:00, 2021-06-25T01:57:00.000+01:00, Light sleep, 58, 75, 53, 
2021-06-25T01:57:00.000+01:00, 2021-06-25T02:07:00.000+01:00, Deep sleep, 52, 55, 48, 
2021-06-25T02:07:00.000+01:00, 2021-06-25T02:36:00.000+01:00, Light sleep, 56, 77, 48, 
2021-06-25T02:36:00.000+01:00, 2021-06-25T02:47:00.000+01:00, Deep sleep, 51, 57, 48, 
2021-06-25T02:47:00.000+01:00, 2021-06-25T02:53:00.000+01:00, Light sleep, 63, 76, 49, 
2021-06-25T02:53:00.000+01:00, 2021-06-25T03:20:00.000+01:00, Deep sleep, 52, 56, 48, 
2021-06-25T03:20:00.000+01:00, 2021-06-25T03:40:00.000+01:00, Light sleep, 53, 86, 48, 
2021-06-25T03:40:00.000+01:00, 2021-06-25T03:57:00.000+01:00, Deep sleep, 48, 54, 48, 
2021-06-25T03:57:00.000+01:00, 2021-06-25T04:23:00.000+01:00, Light sleep, 57, 76, 47, 
2021-06-26T00:14:00.000+01:00, 2021-06-26T00:48:00.000+01:00, Light sleep, 64, 78, 48, 
2021-06-26T00:48:00.000+01:00, 2021-06-26T00:58:00.000+01:00, Deep sleep, 52, 56, 48, 
2021-06-26T00:58:00.000+01:00, 2021-06-26T01:33:00.000+01:00, Light sleep, 53, 76, 48, 
2021-06-26T01:33:00.000+01:00, 2021-06-26T01:49:00.000+01:00, Deep sleep, 54, 56, 53, 
2021-06-26T01:49:00.000+01:00, 2021-06-26T02:25:00.000+01:00, Light sleep, 51, 57, 48, 
2021-06-26T02:25:00.000+01:00, 2021-06-26T02:48:00.000+01:00, Deep sleep, 55, 70, 48, 
2021-06-26T02:48:00.000+01:00, 2021-06-26T02:59:00.000+01:00, Light sleep, 59, 76, 55, 
2021-06-26T02:59:00.000+01:00, 2021-06-26T03:34:00.000+01:00, Deep sleep, null
2021-06-26T03:34:00.000+01:00, 2021-06-26T04:41:00.000+01:00, Light sleep, 50, 75, 48, 
2021-06-26T04:41:00.000+01:00, 2021-06-26T05:23:00.000+01:00, Deep sleep, 52, 59, 48, 
2021-06-26T05:23:00.000+01:00, 2021-06-26T06:30:00.000+01:00, Light sleep, 56, 94, 47, 
2021-06-26T06:30:00.000+01:00, 2021-06-26T06:50:00.000+01:00, Deep sleep, 51, 55, 47, 
2021-06-26T06:50:00.000+01:00, 2021-06-26T07:41:00.000+01:00, Light sleep, 55, 72, 44, 
2021-06-26T07:41:00.000+01:00, 2021-06-26T07:57:00.000+01:00, Deep sleep, 61, 66, 48, 
2021-06-26T07:57:00.000+01:00, 2021-06-26T09:23:00.000+01:00, Light sleep, 62, 81, 48, 
2021-06-27T01:36:00.000+01:00, 2021-06-27T02:21:00.000+01:00, Light sleep, 52, 65, 48, 
2021-06-27T02:21:00.000+01:00, 2021-06-27T02:35:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-06-27T02:35:00.000+01:00, 2021-06-27T03:36:00.000+01:00, Light sleep, 55, 75, 47, 
2021-06-27T03:36:00.000+01:00, 2021-06-27T04:04:00.000+01:00, Deep sleep, 49, 51, 48, 
2021-06-27T04:04:00.000+01:00, 2021-06-27T04:39:00.000+01:00, Light sleep, 60, 94, 47, 
2021-06-27T04:39:00.000+01:00, 2021-06-27T04:54:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-06-27T04:54:00.000+01:00, 2021-06-27T05:11:00.000+01:00, Light sleep, 56, 64, 49, 
2021-06-27T05:11:00.000+01:00, 2021-06-27T05:50:00.000+01:00, Deep sleep, 50, 53, 47, 
2021-06-27T05:50:00.000+01:00, 2021-06-27T08:11:00.000+01:00, Light sleep, 55, 86, 46, 
2021-06-27T08:11:00.000+01:00, 2021-06-27T08:21:00.000+01:00, Deep sleep, 49, 49, 49, 
2021-06-27T08:21:00.000+01:00, 2021-06-27T08:29:00.000+01:00, Light sleep, 50, 51, 49, 
2021-06-27T08:29:00.000+01:00, 2021-06-27T08:38:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-06-27T08:38:00.000+01:00, 2021-06-27T09:33:00.000+01:00, Light sleep, 54, 77, 47, 
2021-06-27T23:47:00.000+01:00, 2021-06-28T00:29:00.000+01:00, Light sleep, 63, 94, 48, 
2021-06-28T00:29:00.000+01:00, 2021-06-28T00:52:00.000+01:00, Deep sleep, 48, 50, 48, 
2021-06-28T00:52:00.000+01:00, 2021-06-28T01:03:00.000+01:00, Light sleep, 59, 88, 52, 
2021-06-28T01:03:00.000+01:00, 2021-06-28T01:35:00.000+01:00, Deep sleep, 54, 63, 48, 
2021-06-28T01:35:00.000+01:00, 2021-06-28T01:56:00.000+01:00, Light sleep, 57, 93, 46, 
2021-06-28T01:56:00.000+01:00, 2021-06-28T02:06:00.000+01:00, Deep sleep, 55, 74, 48, 
2021-06-28T02:06:00.000+01:00, 2021-06-28T02:16:00.000+01:00, Light sleep, 58, 75, 48, 
2021-06-28T02:16:00.000+01:00, 2021-06-28T03:04:00.000+01:00, Deep sleep, null
2021-06-28T03:04:00.000+01:00, 2021-06-28T03:16:00.000+01:00, Light sleep, 69, 74, 64, 
2021-06-28T03:16:00.000+01:00, 2021-06-28T03:48:00.000+01:00, Deep sleep, 63, 76, 48, 
2021-06-28T03:48:00.000+01:00, 2021-06-28T03:58:00.000+01:00, Light sleep, 64, 77, 48, 
2021-06-28T03:58:00.000+01:00, 2021-06-28T04:21:00.000+01:00, Deep sleep, 49, 52, 48, 
2021-06-28T04:21:00.000+01:00, 2021-06-28T04:55:00.000+01:00, Light sleep, 51, 76, 43, 
2021-06-28T04:55:00.000+01:00, 2021-06-28T05:09:00.000+01:00, Deep sleep, 47, 49, 47, 
2021-06-28T05:09:00.000+01:00, 2021-06-28T05:34:00.000+01:00, Light sleep, 50, 71, 47, 
2021-06-28T05:34:00.000+01:00, 2021-06-28T05:55:00.000+01:00, Deep sleep, 47, 49, 45, 
2021-06-28T05:55:00.000+01:00, 2021-06-28T06:51:00.000+01:00, Light sleep, 56, 79, 47, 
2021-06-28T06:51:00.000+01:00, 2021-06-28T07:10:00.000+01:00, Deep sleep, null
2021-06-28T07:10:00.000+01:00, 2021-06-28T07:58:00.000+01:00, Light sleep, 49, 75, 45, 
2021-06-28T07:58:00.000+01:00, 2021-06-28T08:11:00.000+01:00, Deep sleep, 61, 75, 48, 
2021-06-28T08:11:00.000+01:00, 2021-06-28T08:40:00.000+01:00, Light sleep, 64, 94, 47, 
2021-06-28T23:44:00.000+01:00, 2021-06-29T01:43:00.000+01:00, Light sleep, 57, 75, 48, 
2021-06-29T01:43:00.000+01:00, 2021-06-29T01:55:00.000+01:00, Deep sleep, 48, 52, 47, 
2021-06-29T01:55:00.000+01:00, 2021-06-29T02:23:00.000+01:00, Light sleep, 56, 78, 48, 
2021-06-29T02:23:00.000+01:00, 2021-06-29T02:57:00.000+01:00, Deep sleep, 48, 52, 48, 
2021-06-29T02:57:00.000+01:00, 2021-06-29T03:04:00.000+01:00, Light sleep, 58, 66, 49, 
2021-06-29T03:04:00.000+01:00, 2021-06-29T04:18:00.000+01:00, Deep sleep, 51, 55, 48, 
2021-06-29T04:18:00.000+01:00, 2021-06-29T04:38:00.000+01:00, Light sleep, 53, 66, 48, 
2021-06-29T04:38:00.000+01:00, 2021-06-29T04:57:00.000+01:00, Deep sleep, 51, 55, 45, 
2021-06-29T04:57:00.000+01:00, 2021-06-29T05:25:00.000+01:00, Light sleep, 49, 54, 47, 
2021-06-29T05:25:00.000+01:00, 2021-06-29T06:09:00.000+01:00, Deep sleep, 50, 54, 48, 
2021-06-29T06:09:00.000+01:00, 2021-06-29T08:20:00.000+01:00, Light sleep, 60, 95, 47, 
2021-06-30T04:03:00.000+01:00, 2021-06-30T06:05:00.000+01:00, Light sleep, 79, 104, 67, 
2021-06-30T06:05:00.000+01:00, 2021-06-30T06:24:00.000+01:00, Deep sleep, 75, 79, 71, 
2021-06-30T06:24:00.000+01:00, 2021-06-30T07:27:00.000+01:00, Light sleep, 76, 91, 63, 
2021-06-30T07:27:00.000+01:00, 2021-06-30T07:39:00.000+01:00, Deep sleep, 70, 78, 67, 
2021-06-30T07:39:00.000+01:00, 2021-06-30T08:23:00.000+01:00, Light sleep, 76, 81, 67, 
2021-07-01T01:23:00.000+01:00, 2021-07-01T03:41:00.000+01:00, Light sleep, 62, 76, 53, 
2021-07-01T03:41:00.000+01:00, 2021-07-01T03:51:00.000+01:00, Deep sleep, 56, 59, 55, 
2021-07-01T03:51:00.000+01:00, 2021-07-01T04:05:00.000+01:00, Light sleep, 61, 91, 55, 
2021-07-01T04:05:00.000+01:00, 2021-07-01T04:17:00.000+01:00, Deep sleep, 55, 56, 53, 
2021-07-01T04:17:00.000+01:00, 2021-07-01T05:05:00.000+01:00, Light sleep, 63, 93, 48, 
2021-07-01T05:05:00.000+01:00, 2021-07-01T05:16:00.000+01:00, Deep sleep, 55, 57, 55, 
